tweets,quote_status,language,favorite_count,retweet_count,time,id
RT @Catherin3Kovach: Today I learned that Hiram Lodge eats Doritos. #Riverdale,False,en,0,2,2021-02-26 09:50:57,1365237908857364481
"#Riverdale has teachers struggling (ish), drugs, Doritos, karaoke, a crazy Winchester woman building a house to keep demons at bay, and a military inspired football plot line. I mean.....",False,en,0,0,2021-02-26 09:23:49,1365231081885077506
riverdale product placement is always weird because like EVERYTHING has some made up name but then there’s just bumble the app and doritos. like they even made a fake craigslist even though like craigslist is not buying product placement https://t.co/Q0McI13mEF,True,en,4,0,2021-02-26 06:41:14,1365190166747340806
"what is this doritos product placement?  are they about to be the old navy rockstar jeans of this season?!! 

#Riverdale",False,en,2,0,2021-02-26 06:32:00,1365187842318741505
i’m tryna watch riverdale for the sake of nostalgia but they just had a  character do a doritos ad mid episode so maybe not,False,en,1,0,2021-02-26 06:08:22,1365181894296547328
"""a highschool offers hope"" 
- Riverdale Doritos Commercial",False,en,3,0,2021-02-26 05:51:41,1365177697501085696
RT @iWatchiAm: Riverdale brought to you by Doritos. Truly inspired. https://t.co/lFOTUMY7mn,False,en,0,17,2021-02-26 04:57:21,1365164025588318209
Watching #Riverdale 5x06. Why do I suddenly have the urge to house a bag of nacho cheese Doritos? https://t.co/OZG3WBQfQm,False,en,103,8,2021-02-26 04:40:30,1365159785566412802
"RT @bettyfelon: After a seven-year time jump on Riverdale, FBI agent Betty Cooper is working on the Trash Bag Killer case (aka the TBK), st…",False,en,0,2,2021-02-26 02:06:26,1365121012514385925
"After a seven-year time jump on Riverdale, FBI agent Betty Cooper is working on the Trash Bag Killer case (aka the TBK), struggling novelist Jughead is looking for the Mothman, and mayor Hiram Lodge is running the entire town into the ground while enjoying some Doritos. https://t.co/Mo7X1q6Fel",False,en,27,2,2021-02-26 01:56:54,1365118613288534019
Hiram Lodge for @Doritos  #Riverdale https://t.co/pjiKVTGdfV,False,en,3,2,2021-02-26 01:39:07,1365114138830270465
Hiram Lodge eating Doritos is the most meta thing I’ve ever seen. #Riverdale,False,en,3,0,2021-02-26 01:18:12,1365108872684462086
I’m sorry but what was this about? It really looked like a Doritos sponsorship #Riverdale https://t.co/RfiuITn58K,False,en,2,0,2021-02-26 01:14:37,1365107971504529408
Okay Hiriam might be a bad man but he loves @Doritos specifically Nacho Cheese! #Riverdale,False,en,0,0,2021-02-26 00:48:52,1365101491334352903
Is this a commercial for Doritos or an episode of Riverdale? Because this is doing a better job making me want Doritos than it is at making me care about whatever the new storyline in this show is.,False,en,1,0,2021-02-26 00:37:03,1365098518533333000
The product placement of Hiram Lodge eating Doritos loool #Riverdale,False,en,4,0,2021-02-26 00:14:07,1365092745078054912
"this wasn’t a riverdale scene, it was a doritos ad https://t.co/DaPoUbKUtP",False,en,2,0,2021-02-26 00:07:54,1365091180438949888
Mark Consuelos eating Doritos on #Riverdale is my new favorite TV moment. https://t.co/jFbnMHdqc3,True,en,0,0,2021-02-25 23:29:38,1365081550203850757
@Doritos @CW_Riverdale @MarkConsuelos - sneaky little paid promo?👀 https://t.co/gxjJhIMaMt,False,en,0,0,2021-02-25 22:55:06,1365072861950525450
"@Frubunny ITS REAL, HIM AND REGGIE ARE EATING RIVERDALE SUBWAY AND THE FUCIGNFGNDS DORITOS I",False,en,1,0,2021-02-25 22:49:12,1365071375103365130
Wow...I wonder why I am suddenly craving Doritos 🥲 #productplacement #riverdale https://t.co/AG114qIDDx,False,en,1,0,2021-02-25 22:34:06,1365067576607342595
@FrailMary @kirstensaidwhat Do we do a paid product placement watch? Because I just want it noted how obvious that Doritos product placement was. #Riverdale,False,en,2,0,2021-02-25 21:27:36,1365050842773032960
Anyone else notice the obvious product placement for @Doritos in @CW_Riverdale tonight? #evident #productplacement #slapintheface,False,en,0,0,2021-02-25 21:09:35,1365046307170222081
"RIVERDALE ""Back to School"": This show's just COMPLETELY watchable now. The time skip did wonders. Hiram &amp; his Doritos shüd be a meme. Here for Reggie filing his nails. LOVE Tabitha. Every1's even hotter as adults. I's like ""no, don't do it"" ... &amp; then they did the Titanic thing😂",False,en,0,0,2021-02-25 20:11:35,1365031711013171201
I love a doritos ad right smack in the middle of #Riverdale,False,en,0,0,2021-02-25 18:00:21,1364998682689503233
Not the Doritos product placement #Riverdale,False,en,1,0,2021-02-25 17:43:25,1364994423784931341
"Riverdale has gone too far.

Exhibit A: Hiram Lodge eating a bag of Doritos https://t.co/OT6WeB23lx",False,en,2,0,2021-02-25 16:05:39,1364969818609319936
Let Jughead and the fucking derelict in the trash yard be snacking on Doritos while they gab about Mothmen. Hiram Lodge would never grease his fingers with this peasant food. #Riverdale #Doritos https://t.co/et65ct0nSZ,False,en,2,0,2021-02-25 12:42:06,1364918595717849097
"is Doritos sponsoring Riverdale? because there was a so blatant sponsor moment that NASCAR was like ""what???""",False,en,1,0,2021-02-25 12:34:15,1364916617545736192
The Doritos placement in the latest Riverdale episode was shameless 🤣🤣🤣🤣,False,en,1,0,2021-02-25 12:07:16,1364909826694914052
Watching last night's #Riverdale and Herman and Hiram may not agree with a lot but we can certainly agree on @Doritos flavor. Just of course we won't agree on who gets the last bag. 😝 @MarkConsuelos,False,en,0,0,2021-02-25 11:38:09,1364902498784403456
"All the people are teachers at #Riverdale High.
Hiram Lodge hates education, incorporated towns and loves Doritos(TM).",False,en,5,0,2021-02-25 11:29:34,1364900340143915008
is riverdale sponsored by doritos,False,en,0,0,2021-02-25 10:59:02,1364892658242637824
"RT @NotBrunoAgain: Riverdale’s current season villain is explaining that he must destroy Riverdale High School, to crush the town’s spirit…",False,en,0,1,2021-02-25 10:37:48,1364887313231335424
Picturesque. #Riverdale #Doritos https://t.co/UpAKpoO6zR,False,en,2,0,2021-02-25 10:07:50,1364879773663711234
Like what the fuck. #Riverdale #Doritos https://t.co/2pgKmjnrfz,False,en,3,0,2021-02-25 10:06:53,1364879530993868805
"HIRAM LODGE IS JUST CASUALLY EATING SPICY NACHO DORITOS!?!?! I understand product placement, but this is like if Frasier were chugging a Go-Gurt. No. Just no. #Riverdale",False,en,1,0,2021-02-25 10:05:38,1364879218354647040
Jughead as a teacher is exactly wheat I expected Jughead as a teacher to be. Man. And I love that Doritos product placement 🤣#riverdale https://t.co/9mJyM7lDqq,False,en,3,0,2021-02-25 08:47:36,1364859578794602498
Oh a real bag or Doritos?????? Not the weird fake brands that exist in Riverdale?!,False,en,0,0,2021-02-25 08:08:37,1364849769068265474
HIRAM LODGE IS OF COURSE the perfect vessel for a shameless product placement 🤣 @Doritos @CW_Riverdale,False,en,0,0,2021-02-25 07:15:04,1364836293402845186
"RT @_delusionalsoul: Also I really forgot about this the Doritos promotion LMAO 😂😭

#Riverdale https://t.co/u39Ym9GURe",False,en,0,1,2021-02-25 07:10:22,1364835112563535873
"Also I really forgot about this the Doritos promotion LMAO 😂😭

#Riverdale https://t.co/u39Ym9GURe",False,en,1,1,2021-02-25 07:10:09,1364835054979981315
"Ok, #riverdale is clearly promoting Doritos",False,en,0,0,2021-02-25 06:03:24,1364818260101849090
Was that a product placement plug for Doritos? #Riverdale 🤔,False,en,0,0,2021-02-25 05:29:20,1364809686361411587
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/OsMsmYVoUt",False,en,2,0,2021-02-25 05:28:28,1364809468559708161
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/TQOaCsiQTq",False,en,0,0,2021-02-25 05:26:34,1364808986894163970
"@CW_Riverdale 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/gbd7gPrBEl",False,en,0,0,2021-02-25 05:15:10,1364806119512805376
"Literally, that product placement was *chefs kiss* ❣️

@Doritos @RiverdaleEPS @CW_Riverdale @MarkConsuelos https://t.co/L2ET4Fm6ha",True,en,1,0,2021-02-25 04:44:49,1364798483828531204
"@CW_Riverdale @TheCW 🤮THE ENTIRE EPISODE, IF NOT THE ENTIRE SEASON, WAS RUINED BY A BLATANT PERFUCTORY PRODUCT PLACEMENT OF A BAG OF @Doritos❗ https://t.co/NpNFCYAlXI",False,en,0,0,2021-02-25 04:44:16,1364798345475223555
Riverdale brought to you by Doritos. Truly inspired. https://t.co/lFOTUMY7mn,False,en,101,17,2021-02-25 04:42:56,1364798007372177408
"Lol I know a sponsorship when I see it... the DORITOS
 #Riverdale",False,en,1,0,2021-02-25 04:35:23,1364796109558800385
I guess this episode was sponsored by Doritos. 🤔 #Riverdale,False,en,0,0,2021-02-25 04:33:48,1364795707626938371
...the obvious product placement of Doritos and Hiram holding it so you can see the logo thooo 😂. #Riverdale https://t.co/BzZXbMRaKH,False,en,2,0,2021-02-25 04:25:15,1364793557366804481
all while hiram channel #deathnote light yagami's potato chip eat with doritos with reggie on takeover #riverdale plans https://t.co/OaqEbUnJ5n,False,en,1,0,2021-02-25 04:24:16,1364793309617524736
My God the Doritos advertising 😂 #Riverdale,False,en,0,0,2021-02-25 04:04:00,1364788208156827650
Today I learned that Hiram Lodge eats Doritos. #Riverdale,False,en,5,2,2021-02-25 04:02:17,1364787778786099200
"Riverdale’s current season villain is explaining that he must destroy Riverdale High School, to crush the town’s spirit and end all hope, while munching from a highly visible bag of product placement doritos",False,en,22,1,2021-02-25 03:28:47,1364779346599284738
So Hiram eats Doritos. Cool. #Riverdale,False,en,2,0,2021-02-25 03:23:48,1364778092242296835
Um applauding Riverdale with the excellent product placement for Doritos. #Riverdale,False,en,0,0,2021-02-25 03:21:38,1364777548576677889
@daintybetts @CW_Riverdale I thought the same thing. Like what is this rando doritos plug?,False,en,0,0,2021-02-25 03:00:57,1364772344468758528
@MarkConsuelos @KellyRipa  Hiram Lodge grubbing on Doritos? The real question is...Does Mark Consuelos eat Doritos? #Riverdale https://t.co/LLWYhBWAOo,False,en,0,0,2021-02-25 02:58:11,1364771648046575618
How did Hiram get Doritos rights??? #Riverdale,False,en,0,0,2021-02-25 02:15:59,1364761028182089729
why do I feel like Riverdale just got paid to be a Doritos commercial-,False,en,2,0,2021-02-25 02:12:48,1364760225161617411
Would never have called Hiram Lodge as a Doritos fan. #Riverdale https://t.co/s6dvgdT5JF,False,en,1,0,2021-02-25 01:26:02,1364748456171028480
The Doritos product placement was far from subtle #Riverdale https://t.co/2pZn9BVGNP,True,en,8,1,2021-02-25 01:23:25,1364747798772596736
Did Doritos sponsor  #Riverdale or something 😭😭,False,en,0,0,2021-02-25 01:21:06,1364747214409539584
"@Recap_Rewind I was just thinking that!😂
Dang delicious Doritos!😋
#Riverdale",False,en,0,0,2021-02-25 01:15:12,1364745730049605632
Doritos sales after this 📈 #Riverdale https://t.co/mla5qSyBEv,True,en,225,18,2021-02-25 01:11:38,1364744831935856640
"@MarkConsuelos Hiram holding a bag of @Doritos up to the camera on @CW_Riverdale 😂
Product Placement
#Riverdale 
#doritos",False,en,0,0,2021-02-25 01:11:20,1364744759194103809
Now I want Doritos #Riverdale,False,en,0,0,2021-02-25 01:11:01,1364744675647700994
hiram lodge out here doing ads for doritos &gt;&gt;&gt;&gt; #riverdale,False,en,0,0,2021-02-25 01:10:11,1364744467551502336
RT @mewithoutH: So Doritos are the go to chips for villians? #Riverdale,False,en,0,1,2021-02-25 01:09:55,1364744400715337728
So Doritos are the go to chips for villians? #Riverdale,False,en,3,1,2021-02-25 01:09:41,1364744340413808645
#riverdale i cannot take hiram seriously when he’s just eating doritos casually,False,en,0,0,2021-02-25 01:09:39,1364744333157662721
"Closed Captioning for #Riverdale brought to you by Doritos! Hiram can’t get enough of them, and neither can I!😆 https://t.co/mmLxoI9ziA",False,en,5,0,2021-02-25 01:08:03,1364743931079110658
#Riverdale the new Doritos ad campaign?,False,en,9,0,2021-02-25 01:06:27,1364743526974644225
"Hiram casually eating doritos , threw me out #Riverdale https://t.co/tyXgr1VgTO",True,en,0,0,2021-02-25 01:06:24,1364743517134872579
"Oh no, has Doritos chosen the wrong side?! #Riverdale #productplacement",False,en,1,0,2021-02-25 01:05:50,1364743374033608707
Doritos is sponsored of #Riverdale,False,en,1,0,2021-02-25 01:05:47,1364743360783609862
"Let me guess @Doritos is a sponsor of @CW_Riverdale ?
😂 #notsubtle #Riverdale",False,en,2,0,2021-02-25 01:05:43,1364743343129956357
RT @heyitsjennalynn: I am absolutely losing my mind over Hiram Lodge menacingly eating Doritos and a submarine sandwich. #Riverdale,False,en,0,1,2021-02-25 01:05:23,1364743260921614336
"#Riverdale Sponsored by: Doritos 🚨 
#Doritos 
Doritos is part of the Riverdale Universe 😱🤭🤣 https://t.co/y32IdtOzSz",False,en,15,0,2021-02-25 01:05:16,1364743229220995073
never pictured Hiram as a Doritos man. hate it. #Riverdale,False,en,0,0,2021-02-25 01:05:02,1364743172405014532
I am absolutely losing my mind over Hiram Lodge menacingly eating Doritos and a submarine sandwich. #Riverdale,False,en,0,1,2021-02-25 01:05:01,1364743168462368771
Hiram and Reggie eating Doritos huh? Surprised the chip brand was fine with being featured on the show.😆 #Riverdale,False,en,1,0,2021-02-25 01:04:58,1364743154784681986
I feel like Hiram Loge would never eat Doritos lmao #Riverdale,False,en,0,0,2021-02-25 01:04:54,1364743138020122626
Is That Doritos? #Riverdale https://t.co/856G5Zh06U,True,en,1,0,2021-02-25 01:04:52,1364743130877157378
ew hiram eats doritos? he doesnt deserve doritos #Riverdale,False,en,0,0,2021-02-25 01:04:48,1364743113634414594
Nice product placement for Doritos.... #Riverdale https://t.co/vW68tf914d,False,en,0,0,2021-02-25 01:04:47,1364743110241234946
Don’t even mentioned him or Doritos #Riverdale,False,en,0,0,2021-02-25 01:04:45,1364743099470147588
lmao hiram eating doritos #riverdale,False,en,0,0,2021-02-25 01:04:40,1364743080042233857
That blatant Doritos product placement was weird. #Riverdale,False,en,0,0,2021-02-25 01:04:39,1364743075864666113
I refuse to believe that Hiram Lodge eats something as delightful as Doritos for a snack #Riverdale #productplacement,False,en,8,0,2021-02-25 01:04:35,1364743058802286594
#Riverdale HIRAM EATING DORITOS I CANT 😭,False,en,2,0,2021-02-25 01:04:31,1364743040263454721
the blatant product placement of the doritos is painfully out of place on #Riverdale,False,en,0,0,2021-02-25 01:04:28,1364743030998241282
I don't believe for one minute that Hiram Lodge eats Doritos #Riverdale,False,en,2,0,2021-02-25 01:04:27,1364743023997894659
That Doritos product placement #Riverdale,False,en,0,0,2021-02-25 01:04:26,1364743020449562627
RT @ErinHmm: #Riverdale Hiram evilly eating Doritos is the highlight of my day.,False,en,0,1,2021-02-25 01:04:20,1364742994545549312
DID THEY GET A DORITOS SPONSORSHIP #Riverdale,False,en,1,0,2021-02-25 01:04:13,1364742968272429057
How much money did Doritos pay for that shot in #Riverdale? The camera lingered for a long ass time lol.,False,en,2,0,2021-02-25 01:04:11,1364742957870546947
"God, all I want is Hiram Lodge to feed me Doritos
#Riverdale",False,en,1,0,2021-02-25 01:04:09,1364742947649052673
#Riverdale Hiram evilly eating Doritos is the highlight of my day.,False,en,0,1,2021-02-25 01:04:04,1364742926803210244
That bag of Doritos #Riverdale,False,en,1,0,2021-02-25 01:03:59,1364742906326704128
I hope Hiram chokes on those Doritos #Riverdale,False,en,1,0,2021-02-25 01:03:55,1364742892548415488
Not the Doritos  #Riverdale,False,en,3,0,2021-02-25 01:03:55,1364742891210440706
CRYING AT THE DORITOS SPONSOR 😂😂😂😂😂 #Riverdale,False,en,1,0,2021-02-25 01:03:52,1364742876744286209
This episode sponsored by Doritos. #Riverdale,False,en,0,0,2021-02-25 01:03:47,1364742855890259972
Hiram and that sweet Doritos product placement. #Riverdale,False,en,0,0,2021-02-25 01:03:46,1364742852685799426
